ID,Latitude,Longitude,Driver_primary_code,Driver_primary,Confidence_primary,Driver_secondary,Confidence_secondary,Active_learning,Region,Region_code,Tags,Notes,Country_Filter,Country_Filter_Source
8683,52.805000092036,45.5449995179949,2,Hard commodities,High,Logging,High,0,Asia,5,Energy,,Russia,built_in_approx_russia_geometry
8684,52.80500008471674,67.5250010855676,1,Permanent agriculture,Medium,,Not applicable,0,Asia,5,Agriculture,cleared early in the time series and never grew back so I assume it's maintained as pasture,Russia,built_in_approx_russia_geometry
8685,52.834996492448504,57.81500085684533,4,Logging,High,,Not applicable,0,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry
8686,52.85500001004768,104.08500116998556,5,Wildfire,High,,Not applicable,0,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry
8687,52.874999060321414,101.7749996022471,4,Logging,Medium,,Not applicable,0,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry
8688,52.89500037503954,104.5350002965718,5,Wildfire,High,Other natural disturbances,Low,0,Asia,5,Not applicable,maybe some logging in other years or dead standing trees,Russia,built_in_approx_russia_geometry
8689,52.91499942217803,114.06499996491569,5,Wildfire,High,,Not applicable,0,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry
8690,52.93500074095404,101.71500014960252,5,Wildfire,Medium,,Not applicable,0,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry
8691,53.014999243550555,52.205001363899314,2,Hard commodities,Medium,,Not applicable,0,Asia,5,Energy,early oil exploration it seems - energy infrastructure present,Russia,built_in_approx_russia_geometry
8692,53.01499922634645,91.75500039622044,7,Other natural disturbances,Medium,,Not applicable,0,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry
8693,53.02500099299999,105.53499828733744,8,Noise/non-forest,Medium,,Not applicable,0,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry
8694,53.03500054674082,132.2549997642147,2,Hard commodities,High,,Not applicable,0,Asia,5,Mining,,Russia,built_in_approx_russia_geometry
8695,53.04500006313954,41.10500126561139,4,Logging,High,,Not applicable,0,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry
8696,53.04500005199292,158.68499916722857,6,Settlements & infrastructure,High,,Not applicable,0,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry
8697,53.05499960519504,104.02499953616046,5,Wildfire,Medium,Logging,Low,0,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry
8698,53.06499912798608,58.015000459639325,4,Logging,Medium,,Not applicable,0,Asia,5,Not applicable,looks like there might've been a fire or natural disaster around 2020,Russia,built_in_approx_russia_geometry
8699,53.07500091165228,63.14500002481561,2,Hard commodities,High,,Not applicable,0,Asia,5,Mining,,Russia,built_in_approx_russia_geometry
8700,53.08500041941225,103.13499862571696,2,Hard commodities,High,,Not applicable,0,Asia,5,Mining,coal mining,Russia,built_in_approx_russia_geometry
8701,53.08500042978962,132.91500022431143,5,Wildfire,High,Commodity-driven deforestation,Medium,0,Asia,5,Mining,mining after wildfire,Russia,built_in_approx_russia_geometry
8702,53.09499997297401,92.23500034502462,4,Logging,Medium,Other natural disturbances,Medium,0,Asia,5,Not applicable,seems like insect damage and salvage logging?,Russia,built_in_approx_russia_geometry
8703,53.09499995344752,103.12500132051574,2,Hard commodities,Medium,Noise/non-forest,Low,0,Asia,5,Mining,coal mining,Russia,built_in_approx_russia_geometry
8704,53.0949999738061,124.26499968557202,4,Logging,Medium,,Not applicable,0,Asia,5,Not applicable,clearcut,Russia,built_in_approx_russia_geometry
8705,53.09499997994506,137.70500000886753,5,Wildfire,High,,Not applicable,0,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry
8706,53.125000807197615,103.01499979700051,5,Wildfire,Low,,Not applicable,0,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry
8707,53.13500031334237,103.03499881838428,7,Other natural disturbances,Medium,,Not applicable,0,Asia,5,Not applicable,insect damage,Russia,built_in_approx_russia_geometry
8708,53.15499941537601,60.04499954066681,5,Wildfire,High,,Not applicable,0,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry
8709,53.16499893747,45.325000807112346,4,Logging,High,,Not applicable,0,Asia,5,Not applicable,clearcut,Russia,built_in_approx_russia_geometry
8710,53.16499892693439,63.655000773028,6,Settlements & infrastructure,High,,Not applicable,0,Asia,5,Not applicable,conversion of pine plantation to road infrastructure,Russia,built_in_approx_russia_geometry
8711,53.175000688985634,86.84500174285665,7,Other natural disturbances,Low,,Not applicable,0,Asia,5,Not applicable,windthrow,Russia,built_in_approx_russia_geometry
8712,53.21499883377469,87.27499954544545,6,Settlements & infrastructure,High,Noise/non-forest,High,0,Asia,5,Not applicable,construction,Russia,built_in_approx_russia_geometry
8713,53.21499885730184,158.50499862888316,5,Wildfire,Low,,Not applicable,0,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry
8714,53.22500057742506,47.585000361209666,5,Wildfire,High,Logging,High,0,Asia,5,Not applicable,fire following clearcut,Russia,built_in_approx_russia_geometry
8715,53.22500058909557,106.16500014137718,5,Wildfire,High,,Not applicable,0,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry
8716,53.22500060889802,124.79500172705936,5,Wildfire,High,,Not applicable,0,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry
8717,53.244999655172,55.19500034710087,4,Logging,High,,Not applicable,0,Asia,5,Not applicable,clearcut,Russia,built_in_approx_russia_geometry
8718,53.254999193813106,102.99500070365312,8,Noise/non-forest,High,,Not applicable,0,Asia,5,Not applicable,stable agriculture,Russia,built_in_approx_russia_geometry
8719,53.26499871607793,83.5250003706335,6,Settlements & infrastructure,High,,Not applicable,0,Asia,5,Not applicable,road expansion,Russia,built_in_approx_russia_geometry
8720,53.28500002427841,46.70499902221967,4,Logging,High,Other natural disturbances,Low,0,Asia,5,Not applicable,clearcut,Russia,built_in_approx_russia_geometry
8721,53.294999548559495,64.31500127131487,5,Wildfire,Medium,,Not applicable,0,Asia,5,Not applicable,evidence of fire in plantation,Russia,built_in_approx_russia_geometry
8722,53.31499860787417,64.30499951696797,5,Wildfire,Medium,Logging,Medium,0,Asia,5,Not applicable,evidence of fire in plantation,Russia,built_in_approx_russia_geometry
8723,53.31499860337297,78.10499871101047,8,Noise/non-forest,High,,Not applicable,0,Asia,5,Not applicable,wetland,Russia,built_in_approx_russia_geometry
8724,53.31499862274523,158.47499997512026,5,Wildfire,High,,Not applicable,0,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry
8725,53.34499947077878,57.66500117689808,7,Other natural disturbances,Medium,,Not applicable,0,Asia,5,Not applicable,insect damage,Russia,built_in_approx_russia_geometry
8726,53.35500122210066,83.92499953904091,7,Other natural disturbances,Medium,,Not applicable,0,Asia,5,Not applicable,flooded trees,Russia,built_in_approx_russia_geometry
8727,53.36500075456559,158.4450013999104,5,Wildfire,High,,Not applicable,0,Asia,5,Not applicable,most of the fire is outside the forest,Russia,built_in_approx_russia_geometry
8728,53.37499804779089,58.95500126189041,6,Settlements & infrastructure,High,,Not applicable,0,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry
8729,53.39499937094129,84.48500023478256,4,Logging,Medium,,Not applicable,0,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry
8730,53.40500112283856,47.805001264185705,4,Logging,Low,,Not applicable,0,Asia,5,Not applicable,"selective logging but no early imagery to confirm, could be insect damage",Russia,built_in_approx_russia_geometry
8731,53.415000672749535,47.45499974174612,5,Wildfire,High,Logging,Medium,0,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry
8732,53.434999731969214,87.41499972142424,2,Hard commodities,High,Wildfire,Low,0,Asia,5,Mining,coal mining,Russia,built_in_approx_russia_geometry
8733,53.44499924365583,57.55499964324649,4,Logging,Medium,,Not applicable,0,Asia,5,Not applicable,selective logging in the region,Russia,built_in_approx_russia_geometry
8734,53.45500104875867,87.30500036194564,2,Hard commodities,High,Settlements & infrastructure,Medium,0,Asia,5,Mining,coal mining,Russia,built_in_approx_russia_geometry
8735,53.49499919432933,45.77499998964413,4,Logging,High,,Not applicable,0,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry
8736,53.49499919233148,87.74499994417364,4,Logging,Medium,Other natural disturbances,Low,0,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry
8737,53.50500093739807,119.74499842559868,5,Wildfire,Medium,,Not applicable,0,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry
8738,53.53499955323496,58.944999513169705,7,Other natural disturbances,Medium,Commodity-driven deforestation,Medium,0,Asia,5,Agriculture,,Russia,built_in_approx_russia_geometry
8739,53.544999062084834,54.97499940260636,4,Logging,Medium,,Not applicable,0,Asia,5,Not applicable,not clear if expansion of crop or trees replanted ,Russia,built_in_approx_russia_geometry
8740,53.54499906785822,119.62499962105366,5,Wildfire,High,,Not applicable,0,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry
8741,53.57499991463537,90.10500150367676,4,Logging,Medium,,Not applicable,0,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry
8742,53.57499991152715,102.4049991932911,7,Other natural disturbances,High,,Not applicable,0,Asia,5,Not applicable,some kind of disease,Russia,built_in_approx_russia_geometry
8743,53.584999448260874,83.21499917184546,4,Logging,High,,Not applicable,0,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry
8744,53.5949989896057,87.925000474599,2,Hard commodities,High,,Not applicable,0,Asia,5,Mining,coal mining,Russia,built_in_approx_russia_geometry
8745,53.62499758558913,87.80500161752657,2,Hard commodities,High,,Not applicable,0,Asia,5,Mining,coal,Russia,built_in_approx_russia_geometry
8746,53.634999324441594,49.68499840916917,4,Logging,Medium,,Not applicable,0,Asia,5,Not applicable,could be logging,Russia,built_in_approx_russia_geometry
8747,53.63499932818034,159.0750010144078,7,Other natural disturbances,Medium,,Not applicable,0,Asia,5,Not applicable,very remote area,Russia,built_in_approx_russia_geometry
8748,53.64499887004425,86.93499980115733,2,Hard commodities,High,,Not applicable,0,Asia,5,Mining,coal mining,Russia,built_in_approx_russia_geometry
8749,53.65500064731105,156.84500012938688,7,Other natural disturbances,Medium,,Not applicable,0,Asia,5,Not applicable,landslide,Russia,built_in_approx_russia_geometry
8750,53.68499923851357,82.74500100710607,4,Logging,High,Wildfire,High,0,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry
8751,53.6949987913517,47.26499964879094,4,Logging,High,,Not applicable,0,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry
8752,53.69499875647801,91.63499929090356,4,Logging,Medium,,Not applicable,0,Asia,5,Not applicable,selective logging,Russia,built_in_approx_russia_geometry
8753,53.69499877424485,91.95499999522268,4,Logging,High,Settlements & infrastructure,Medium,0,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry
8754,53.69499877450661,125.7649989100561,5,Wildfire,High,,Not applicable,0,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry
8755,53.71500003871399,42.484999379852376,4,Logging,Low,,Not applicable,0,Asia,5,Not applicable,no way to tell because loss was really early,Russia,built_in_approx_russia_geometry
8756,53.71500005155599,87.81499893821989,6,Settlements & infrastructure,High,,Not applicable,0,Asia,5,Not applicable,industrial infrastructure,Russia,built_in_approx_russia_geometry
8757,53.72499960390513,104.5749984704475,5,Wildfire,High,,Not applicable,0,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry
8758,53.75500042346308,81.38499969965977,7,Other natural disturbances,Low,,Not applicable,0,Asia,5,Not applicable,flooded wetland,Russia,built_in_approx_russia_geometry
8759,53.75500042316488,126.49499832451716,5,Wildfire,High,,Not applicable,0,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry
8760,53.76499997817386,35.195000111638585,4,Logging,High,,Not applicable,0,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry
8761,53.794998557974296,82.72499973901975,5,Wildfire,High,,Not applicable,0,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry
8762,53.81499988489629,57.23500112471003,4,Logging,High,,Not applicable,0,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry
8763,53.81499984297619,133.58500023992218,5,Wildfire,High,,Not applicable,0,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry
8764,53.82499938433365,64.25499963648471,4,Logging,High,,Not applicable,0,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry
8765,53.82499939571935,89.03500003528454,8,Noise/non-forest,Medium,,Not applicable,0,Asia,5,Not applicable,noise,Russia,built_in_approx_russia_geometry
8766,53.835001168097655,86.74499969356103,2,Hard commodities,High,,Not applicable,0,Asia,5,Mining,coal mining,Russia,built_in_approx_russia_geometry
8767,53.8850010744063,42.05499935976712,4,Logging,Medium,,Not applicable,0,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry
8768,53.88500103681119,58.32500167875707,4,Logging,High,,Not applicable,0,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry
8769,53.885001072136504,86.70499936469352,2,Hard commodities,High,,Not applicable,0,Asia,5,Mining,coal mining,Russia,built_in_approx_russia_geometry
8770,53.88500105957499,99.45500061380972,5,Wildfire,Low,,Not applicable,0,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry
8771,53.89500060852682,103.66499845537024,4,Logging,High,,Not applicable,0,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry
8772,53.895000573507424,111.98499880288333,5,Wildfire,High,,Not applicable,0,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry
8773,53.90500014926582,48.39499832290767,2,Hard commodities,High,Settlements & infrastructure,Medium,0,Asia,5,Mining,quartz sand mining,Russia,built_in_approx_russia_geometry
8774,53.905000135391525,48.75499938440637,4,Logging,Low,,Not applicable,0,Asia,5,Not applicable,loss too early to confirm,Russia,built_in_approx_russia_geometry
8775,53.90500011595981,100.00499953555492,4,Logging,Medium,,Not applicable,0,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry
8776,53.90500014039152,126.19499893822945,1,Permanent agriculture,Low,,Not applicable,0,Asia,5,Agriculture,looks like maybe a pasture but unclear,Russia,built_in_approx_russia_geometry
8777,53.90500012916961,157.70500019479277,5,Wildfire,High,,Not applicable,0,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry
8778,53.914999668988344,57.495000174909094,2,Hard commodities,Medium,,Not applicable,0,Asia,5,Mining,,Russia,built_in_approx_russia_geometry
8779,53.92499918956981,57.75499919559281,4,Logging,High,,Not applicable,0,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry
8780,53.92499921458109,119.50500070845636,2,Hard commodities,High,Wildfire,High,0,Asia,5,Mining,gold mining,Russia,built_in_approx_russia_geometry
8781,53.93499870653514,46.40499955679352,4,Logging,High,,Not applicable,0,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry
8782,53.935000941898885,81.54499896506974,6,Settlements & infrastructure,Medium,,Not applicable,0,Asia,5,Not applicable," a line cut along a border between two regions but not all the way. t looks like clearings I would expect to see with power lines, but in the imagery I don't see any evidence of powerlines. If it's just to demarcate a political boundary, it doesn't really fit in a clear category... maybe urbanization? ",Russia,built_in_approx_russia_geometry
8783,53.945000491016856,92.15499962298004,4,Logging,High,,Not applicable,0,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry
8784,53.94500048439436,124.75499913821504,5,Wildfire,High,,Not applicable,0,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry
8785,53.95500000888805,85.33499849273296,7,Other natural disturbances,Low,,Not applicable,0,Asia,5,Not applicable,loss was early in time series and no imagery to tell what's going on,Russia,built_in_approx_russia_geometry
8786,54.03500075104475,86.61500129362865,2,Hard commodities,High,Noise/non-forest,High,0,Asia,5,Mining,coal mining,Russia,built_in_approx_russia_geometry
8787,54.035000776275474,90.16499869600456,2,Hard commodities,High,,Not applicable,0,Asia,5,Mining,,Russia,built_in_approx_russia_geometry
8788,54.05499980441221,110.214998754769,8,Noise/non-forest,High,,Not applicable,0,Asia,5,Not applicable,non-forest,Russia,built_in_approx_russia_geometry
8789,54.10499974808193,134.39500039057816,5,Wildfire,Medium,,Not applicable,0,Asia,5,Not applicable,"from wayback imagery, for 2012 and earlier loss it looks like there was a fire and then fallen burned trees. For 2015 I'm actually not sure-- there is a clearcut, but the shape is there before 2015 and in the latest wayback it kind of looks like there could have been a fire there as well? But hard to verify?",Russia,built_in_approx_russia_geometry
8790,54.14500007053878,36.42500082254125,4,Logging,Medium,,Not applicable,0,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry
8791,54.15499962432354,87.20499834519116,2,Hard commodities,High,,Not applicable,0,Asia,5,Mining,coal mining,Russia,built_in_approx_russia_geometry
8792,54.154999648826006,90.71499980600088,4,Logging,Medium,,Not applicable,0,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry
8793,54.15499963671226,123.14500057607312,7,Other natural disturbances,Low,,Not applicable,0,Asia,5,Not applicable,no imagery available this early in the time series so no way to tell what's going on,Russia,built_in_approx_russia_geometry
8794,54.17499868172688,38.26499978079392,2,Hard commodities,High,,Not applicable,0,Asia,5,Mining,,Russia,built_in_approx_russia_geometry
8795,54.19499998541794,87.0749999631372,2,Hard commodities,High,Logging,Medium,0,Asia,5,Mining,,Russia,built_in_approx_russia_geometry
8796,54.20499952092832,54.23499820343479,4,Logging,High,,Not applicable,0,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry
8797,54.21499907993044,37.8650006049585,1,Permanent agriculture,High,,Not applicable,0,Asia,5,Agriculture,,Russia,built_in_approx_russia_geometry
8798,54.21499902878637,91.65499838378022,7,Other natural disturbances,Medium,,Not applicable,0,Asia,5,Not applicable,insect damage,Russia,built_in_approx_russia_geometry
8799,54.21499906554832,110.17500061636308,4,Logging,Medium,,Not applicable,0,Asia,5,Not applicable,selective logging,Russia,built_in_approx_russia_geometry
8800,54.22499859580941,101.36499859574424,8,Noise/non-forest,High,,Not applicable,0,Asia,5,Not applicable,non-forest,Russia,built_in_approx_russia_geometry
8801,54.26500120075825,38.45499991337804,4,Logging,High,,Not applicable,0,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry
8802,54.26500118953244,91.5349995252956,1,Permanent agriculture,Medium,,Not applicable,0,Asia,5,Agriculture,2012 trees cut and don't regrow ever so presumably maintained as ag,Russia,built_in_approx_russia_geometry
8803,54.2850002462661,91.64500105970266,4,Logging,High,,Not applicable,0,Asia,5,Not applicable,selective logging,Russia,built_in_approx_russia_geometry
8804,54.29499979578598,40.1650004700675,6,Settlements & infrastructure,High,,Not applicable,0,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry
8805,54.29499979363094,124.80499902979942,5,Wildfire,Low,,Not applicable,0,Asia,5,Not applicable,"no imagery this early on in the time series, hard to tell ",Russia,built_in_approx_russia_geometry
8806,54.30499932175364,42.19500177466664,5,Wildfire,High,Logging,High,0,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry
8807,54.33500014649166,122.18500065125674,5,Wildfire,Low,,Not applicable,0,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry
8808,54.3650009856895,86.76500100842162,2,Hard commodities,High,,Not applicable,0,Asia,5,Mining,,Russia,built_in_approx_russia_geometry
8809,54.3949995665519,101.92499923910307,5,Wildfire,High,,Not applicable,0,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry
8810,54.39499958623785,110.32500029447912,4,Logging,Medium,,Not applicable,0,Asia,5,Not applicable,patterns consistent with logging but no imagery to confirm early loss,Russia,built_in_approx_russia_geometry
8811,54.39499960867391,110.33499985427792,4,Logging,High,,Not applicable,0,Asia,5,Not applicable,selective logging,Russia,built_in_approx_russia_geometry
8812,54.40499912837207,44.73499940196543,8,Noise/non-forest,High,,Not applicable,0,Asia,5,Not applicable,non-forest,Russia,built_in_approx_russia_geometry
8813,54.404999105627425,110.31499856097022,4,Logging,Medium,,Not applicable,0,Asia,5,Not applicable,selective logging,Russia,built_in_approx_russia_geometry
8814,54.425000415653095,35.304999491451916,4,Logging,High,,Not applicable,0,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry
8815,54.43499993671511,127.04500171881708,2,Hard commodities,High,,Not applicable,0,Asia,5,Mining,gold mining,Russia,built_in_approx_russia_geometry
8816,54.52500019809991,126.99499953891171,5,Wildfire,High,,Not applicable,0,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry
8817,54.575000136508166,39.15500069755808,4,Logging,High,,Not applicable,0,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry
8818,54.57500011823644,52.77499933679146,4,Logging,High,,Not applicable,0,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry
8819,54.58499965520776,89.36500026855748,5,Wildfire,High,,Not applicable,0,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry
8820,54.60499872289627,37.28500086706351,4,Logging,High,,Not applicable,0,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry
8821,54.60499647447452,126.53500091215484,5,Wildfire,High,Commodity-driven deforestation,High,0,Asia,5,Mining,gold mining secondary,Russia,built_in_approx_russia_geometry
8822,54.64499910387646,83.35500159236221,4,Logging,High,Settlements & infrastructure,High,0,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry
8823,54.69500121407485,83.61499836016627,1,Permanent agriculture,High,Commodity-driven deforestation,High,0,Asia,5,Agriculture,clearing forested field,Russia,built_in_approx_russia_geometry
8824,54.72499981744224,93.61500070459822,4,Logging,High,,Not applicable,0,Asia,5,Not applicable,selective logging,Russia,built_in_approx_russia_geometry
8825,54.734999354808465,59.98500011549862,4,Logging,Medium,,Not applicable,0,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry
8826,54.74500110844978,83.02500134008072,7,Other natural disturbances,Medium,,Not applicable,0,Asia,5,Not applicable,possibly insect damage,Russia,built_in_approx_russia_geometry
8827,54.77499970014318,55.945001032870145,6,Settlements & infrastructure,High,,Not applicable,0,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry
8828,54.77499973603168,125.8649986800366,2,Hard commodities,High,,Not applicable,0,Asia,5,Mining,gold mining,Russia,built_in_approx_russia_geometry
8829,54.784999256844905,126.81500124656172,2,Hard commodities,High,,Not applicable,0,Asia,5,Mining,gold mining,Russia,built_in_approx_russia_geometry
8830,54.795001022372055,86.60499955014984,4,Logging,Low,,Not applicable,0,Asia,5,Not applicable,pine tree plantation,Russia,built_in_approx_russia_geometry
8831,54.805000556341554,61.41500039491566,7,Other natural disturbances,High,,Not applicable,0,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry
8832,54.83499913763313,52.3050011786819,6,Settlements & infrastructure,High,,Not applicable,0,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry
8833,54.88499906345905,61.25500114688318,2,Hard commodities,High,,Not applicable,0,Asia,5,Mining,ore mining,Russia,built_in_approx_russia_geometry
8834,54.914999881976506,59.81500131136732,4,Logging,Medium,,Not applicable,0,Asia,5,Not applicable,selective logging,Russia,built_in_approx_russia_geometry
8835,54.9349989481573,83.17500103634556,6,Settlements & infrastructure,High,,Not applicable,0,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry
8836,54.95500023014049,112.40500154039736,5,Wildfire,High,,Not applicable,0,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry
8837,55.045000524668666,82.66500026800584,7,Other natural disturbances,High,,Not applicable,0,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry
8838,55.05500005097943,82.61500039123572,4,Logging,Medium,,Not applicable,0,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry
8839,55.084998662040285,72.36499858812255,7,Other natural disturbances,Medium,,Not applicable,0,Asia,5,Not applicable,insect damage,Russia,built_in_approx_russia_geometry
8840,55.095000430990225,82.8649998792108,6,Settlements & infrastructure,High,,Not applicable,0,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry
8841,55.095000418129864,158.98499851672858,1,Permanent agriculture,High,,Not applicable,0,Asia,5,Agriculture,,Russia,built_in_approx_russia_geometry
8842,55.1349985661685,41.865001503017,4,Logging,High,,Not applicable,0,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry
8843,55.13499852208318,104.22499913774033,5,Wildfire,High,,Not applicable,0,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry
8844,55.14500030029593,91.21500102148237,1,Permanent agriculture,Medium,Noise/non-forest,High,0,Asia,5,Agriculture,,Russia,built_in_approx_russia_geometry
8845,55.14500030545156,124.79500171959587,6,Settlements & infrastructure,High,Wildfire,High,0,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry
8846,55.175001163362936,158.95499997120663,8,Noise/non-forest,High,,Not applicable,0,Asia,5,Not applicable,non-forest,Russia,built_in_approx_russia_geometry
8847,55.204999738239145,158.96499950154666,4,Logging,Low,Noise/non-forest,High,0,Asia,5,Not applicable,2016 might be forestry but hard to tell; 2012 loss is noise,Russia,built_in_approx_russia_geometry
8848,55.21499927376396,158.97500123307515,4,Logging,Medium,,Not applicable,0,Asia,5,Not applicable,selective logging in 2016,Russia,built_in_approx_russia_geometry
8849,55.24500013133687,37.81500069949561,6,Settlements & infrastructure,High,,Not applicable,0,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry
8850,55.24500012391057,58.41499968972959,4,Logging,High,,Not applicable,0,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry
8851,55.254999669030965,36.844999080031606,4,Logging,High,Commodity-driven deforestation,High,0,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry
8852,55.26499920317966,62.48499954573013,8,Noise/non-forest,High,,Not applicable,0,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry
8853,55.33500037518008,65.36499919615731,4,Logging,High,,Not applicable,0,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry
8854,55.36499898690376,65.45500165996474,6,Settlements & infrastructure,High,,Not applicable,0,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry
8855,55.39499982142687,65.43500035339618,2,Hard commodities,High,,Not applicable,0,Asia,5,Energy,,Russia,built_in_approx_russia_geometry
8856,55.41499662690432,41.064998666217605,4,Logging,High,,Not applicable,0,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry
8857,55.43500017526404,76.23499884629673,5,Wildfire,Low,,Not applicable,0,Asia,5,Not applicable,no imagery so hard to tell what's actually going on,Russia,built_in_approx_russia_geometry
8858,55.47500055882875,125.75500162157098,5,Wildfire,High,Commodity-driven deforestation,High,0,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry
8859,55.485000068077085,65.12500144014554,4,Logging,High,,Not applicable,0,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry
8860,55.5449994892576,37.35499985142721,6,Settlements & infrastructure,High,,Not applicable,0,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry
8861,55.63499978573354,72.93500099299031,7,Other natural disturbances,Low,,Not applicable,0,Asia,5,Not applicable,no imagery available to clearly see what's going on ,Russia,built_in_approx_russia_geometry
8862,55.65500105831272,36.36499913027863,4,Logging,High,,Not applicable,0,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry
8863,55.675000140555404,127.76499933829784,5,Wildfire,High,,Not applicable,0,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry
8864,55.79499900396116,49.36499991184712,6,Settlements & infrastructure,High,,Not applicable,0,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry
8865,55.794999009140184,109.58499913431814,6,Settlements & infrastructure,High,,Not applicable,0,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry
8866,55.82499985692213,49.265000166602874,4,Logging,High,,Not applicable,0,Asia,5,Not applicable,,Russia,built_in_approx_russia_geometry
8867,55.82499984879337,84.82500000264945,7,Other natural disturbances,Low,,Not applicable,0,Asia,5,Not applicable,insect damage,Russia,built_in_approx_russia_geometry
